participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,0.706,-40.0,-830.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,0.768,-39.0,-830.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,0.826,-39.0,-830.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,0.886,-39.0,-821.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,0.947,-37.0,-797.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.007,-38.0,-780.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.068,-38.0,-755.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.132,-38.0,-717.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.192,-38.0,-677.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.252,-38.0,-634.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.314,-38.0,-587.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.374,-37.0,-532.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.435,-37.0,-459.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.497,-37.0,-391.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.556,-37.0,-316.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.616,-37.0,-253.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.723,-37.0,-158.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.782,-36.0,-118.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.84,-36.0,-73.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.899,-36.0,-20.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,1.958,-36.0,31.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.018,-36.0,77.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.08,-36.0,116.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.139,-36.0,149.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.198,-36.0,178.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.258,-36.0,207.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.318,-36.0,236.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.377,-36.0,260.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.437,-36.0,287.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.498,-36.0,313.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.56,-36.0,339.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.619,-36.0,355.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.68,-36.0,373.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.74,-36.0,376.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.798,-36.0,376.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.858,-36.0,377.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.917,-36.0,386.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,2.976,-36.0,393.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,3.034,-36.0,393.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,3.093,-36.0,392.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,3.153,-37.0,385.0,1,0,0
lingyue3,9,reaching,Pre-Test,1,-26.05,398.2,3.214,-23.0,388.0,0,0,0
