participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.668,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.684,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.701,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.717,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.736,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.75,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.768,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.784,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.801,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.817,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.834,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.851,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.867,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.884,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.901,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.918,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.934,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.951,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.967,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,2.984,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.001,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.018,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.034,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.051,-32.0,-828.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.068,-32.0,-823.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.084,-33.0,-815.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.101,-33.0,-804.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.118,-33.0,-783.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.134,-33.0,-761.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.151,-33.0,-733.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.168,-33.0,-699.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.184,-33.0,-644.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.201,-33.0,-597.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.218,-34.0,-527.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.234,-34.0,-470.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.251,-35.0,-391.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.268,-35.0,-315.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.284,-36.0,-253.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.306,-36.0,-155.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.323,-37.0,-59.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.339,-37.0,12.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.356,-36.0,84.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.373,-36.0,179.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.389,-36.0,252.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.406,-36.0,358.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.423,-36.0,435.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.439,-36.0,481.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.456,-36.0,537.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.473,-36.0,596.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.49,-36.0,627.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.506,-36.0,653.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.519,-36.0,661.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.539,-36.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.556,-36.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.572,-36.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.589,-36.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.606,-35.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.618,-35.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.639,-35.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.656,-35.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.672,-35.0,669.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.689,-32.0,665.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.706,-24.0,658.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.723,-13.0,654.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.739,5.0,653.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.756,21.0,656.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.772,33.0,658.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.789,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.806,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.818,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.839,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.852,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.868,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.889,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.906,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.918,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.939,35.0,659.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.956,34.0,660.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.973,34.0,676.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,3.989,35.0,695.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.006,36.0,711.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.019,36.0,727.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.039,37.0,747.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.056,37.0,766.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.073,37.0,799.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.089,38.0,826.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.106,38.0,853.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.119,38.0,875.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.139,37.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.156,36.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.173,35.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.189,35.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.206,35.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.218,35.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.239,35.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.256,35.0,885.0,0,0,0
40ai,270,avoiding,reversed,Training,4,-26.05,324.12,4.273,35.0,886.0,0,0,0
