participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.079,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.095,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.113,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.128,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.145,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.162,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.179,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.195,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.212,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.228,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.245,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.262,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.279,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.298,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.317,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.334,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.35,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.367,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.384,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.398,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.417,-33.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.434,-34.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.45,-34.0,-813.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.467,-34.0,-811.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.484,-34.0,-807.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.501,-35.0,-800.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.517,-35.0,-792.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.534,-34.0,-782.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.55,-34.0,-768.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.567,-34.0,-745.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.584,-34.0,-727.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.601,-34.0,-709.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.617,-33.0,-690.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.634,-33.0,-677.0,0,0,0
32ai,452,reaching,reversed,Post-Test,1,-26.05,-120.39,2.651,-33.0,-665.0,0,0,0
