participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
l,5,avoiding,Pre-Test,1,0,-68.54,1.935,1.0,-516.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,1.997,1.0,-516.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.055,0.0,-511.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.113,-2.0,-478.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.173,-2.0,-427.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.234,-4.0,-355.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.293,-2.0,-271.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.351,5.0,-192.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.412,10.0,-140.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.471,14.0,-115.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.532,15.0,-109.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.59,15.0,-108.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.65,15.0,-108.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.708,15.0,-107.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.768,15.0,-98.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.827,16.0,-84.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.886,15.0,-74.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,2.946,14.0,-68.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,3.006,14.0,-66.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,3.068,13.0,-65.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,3.127,13.0,-65.0,1,0,0
l,5,avoiding,Pre-Test,1,0,-68.54,3.188,9.0,-48.0,0,0,0
