participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
l,10,avoiding,Pre-Test,1,0,68.54,2.534,0.0,-478.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.592,0.0,-478.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.651,0.0,-478.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.709,0.0,-473.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.769,1.0,-448.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.829,1.0,-421.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.89,4.0,-388.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,2.951,8.0,-351.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.011,11.0,-318.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.071,14.0,-285.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.13,15.0,-256.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.191,17.0,-221.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.251,20.0,-186.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.31,23.0,-156.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.37,26.0,-121.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.429,29.0,-83.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.488,30.0,-57.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.548,31.0,-29.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.607,32.0,-11.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.665,33.0,-1.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.724,33.0,4.0,1,0,0
l,10,avoiding,Pre-Test,1,0,68.54,3.785,36.0,16.0,0,0,0
