participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
l,8,avoiding,Pre-Test,1,0,-205.73,1.45,-5.0,-499.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.508,-5.0,-499.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.567,-4.0,-498.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.625,-1.0,-489.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.684,1.0,-481.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.743,6.0,-466.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.802,9.0,-447.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.861,11.0,-429.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.921,13.0,-412.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,1.981,14.0,-396.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.042,16.0,-383.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.1,16.0,-372.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.159,15.0,-364.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.217,14.0,-357.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.277,11.0,-346.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.338,8.0,-336.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.398,8.0,-333.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.459,8.0,-332.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.519,7.0,-329.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.577,7.0,-326.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.636,6.0,-322.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.694,6.0,-319.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.752,6.0,-316.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.81,6.0,-316.0,1,0,0
l,8,avoiding,Pre-Test,1,0,-205.73,2.869,7.0,-313.0,0,0,0
