participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
l,7,avoiding,Pre-Test,1,0,352.42,2.768,-1.0,-498.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,2.826,-1.0,-498.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,2.885,-1.0,-498.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,2.943,1.0,-488.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.003,4.0,-476.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.063,6.0,-461.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.122,9.0,-441.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.182,11.0,-414.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.241,16.0,-383.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.301,24.0,-340.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.36,30.0,-299.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.42,32.0,-264.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.479,34.0,-241.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.538,35.0,-226.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.599,33.0,-213.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.657,31.0,-198.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.718,28.0,-180.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.778,27.0,-164.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.839,25.0,-148.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.899,22.0,-128.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,3.958,18.0,-107.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.018,18.0,-85.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.078,17.0,-69.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.137,17.0,-63.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.199,17.0,-63.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.257,17.0,-63.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.316,18.0,-57.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.376,18.0,-47.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.437,18.0,-35.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.495,18.0,-33.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.556,18.0,-32.0,1,0,0
l,7,avoiding,Pre-Test,1,0,352.42,4.619,26.0,-6.0,0,0,0
