participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
l,4,avoiding,Pre-Test,1,0,-205.73,9.351,7.0,-471.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.41,7.0,-471.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.469,7.0,-469.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.528,5.0,-454.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.587,2.0,-432.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.646,-3.0,-402.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.706,-6.0,-373.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.767,-7.0,-343.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.826,-6.0,-317.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.886,-4.0,-296.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,9.947,-3.0,-281.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.009,-2.0,-271.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.067,-1.0,-264.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.126,-1.0,-259.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.185,-1.0,-257.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.245,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.309,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.367,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.426,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.485,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.544,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.604,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.662,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.721,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.779,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.839,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.898,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,10.958,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.017,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.077,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.137,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.197,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.257,-1.0,-256.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.319,-2.0,-255.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.378,-18.0,-243.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.438,-37.0,-223.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.497,-44.0,-195.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.556,-43.0,-157.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.617,-41.0,-118.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.678,-27.0,-93.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.738,1.0,-83.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.798,14.0,-97.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.861,14.0,-135.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.92,12.0,-144.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,11.979,12.0,-140.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.039,23.0,-114.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.098,51.0,-91.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.157,81.0,-94.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.216,86.0,-118.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.278,76.0,-153.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.337,46.0,-180.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.399,21.0,-190.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.461,9.0,-199.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.52,8.0,-197.0,1,0,0
l,4,avoiding,Pre-Test,1,0,-205.73,12.58,10.0,-185.0,0,0,0
