participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
l,3,avoiding,Pre-Test,1,0,205.73,8.79,55.0,-475.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,8.85,56.0,-475.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,8.911,56.0,-475.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,8.972,56.0,-475.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.033,57.0,-470.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.094,58.0,-462.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.154,58.0,-451.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.217,57.0,-440.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.278,56.0,-431.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.34,54.0,-421.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.401,53.0,-414.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.462,52.0,-407.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.525,51.0,-399.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.591,50.0,-392.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.652,49.0,-385.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.725,47.0,-375.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.786,46.0,-366.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.848,44.0,-357.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.908,42.0,-350.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,9.97,41.0,-342.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.029,39.0,-335.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.091,37.0,-325.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.152,36.0,-317.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.213,35.0,-307.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.275,34.0,-296.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.336,33.0,-285.0,1,0,0
l,3,avoiding,Pre-Test,1,0,205.73,10.4,32.0,-274.0,1,0,0
