participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.184,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.201,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.217,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.234,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.251,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.267,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.284,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.304,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.317,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.335,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.351,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.367,-36.0,-821.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.384,-36.0,-820.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.401,-37.0,-817.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.418,-37.0,-809.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.434,-38.0,-801.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.451,-39.0,-796.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.468,-40.0,-789.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.484,-40.0,-783.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.501,-40.0,-778.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.518,-40.0,-770.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.534,-40.0,-759.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.551,-40.0,-747.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.568,-40.0,-737.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.584,-40.0,-725.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.601,-40.0,-702.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.617,-40.0,-673.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.634,-39.0,-648.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.651,-39.0,-633.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.668,-39.0,-616.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.684,-38.0,-597.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.703,-37.0,-581.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.718,-37.0,-576.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.734,-37.0,-568.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.751,-37.0,-562.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.768,-37.0,-554.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.784,-37.0,-549.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.802,-37.0,-546.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.817,-37.0,-546.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.834,-37.0,-546.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.851,-37.0,-546.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.868,-37.0,-545.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.884,-37.0,-545.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.903,-37.0,-544.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.918,-37.0,-543.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.934,-37.0,-543.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.951,-37.0,-542.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.968,-37.0,-541.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,2.984,-37.0,-539.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.003,-37.0,-537.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.017,-37.0,-536.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.035,-37.0,-535.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.051,-37.0,-535.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.068,-37.0,-534.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.084,-37.0,-534.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.103,-37.0,-533.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.117,-37.0,-533.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.134,-37.0,-533.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.151,-37.0,-533.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.168,-37.0,-531.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.184,-37.0,-525.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.203,-37.0,-513.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.218,-37.0,-490.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.234,-38.0,-470.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.251,-38.0,-451.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.268,-38.0,-437.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.284,-38.0,-425.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.303,-38.0,-420.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.323,-38.0,-412.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.34,-38.0,-406.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.356,-38.0,-401.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.373,-38.0,-397.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.389,-38.0,-396.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.403,-38.0,-396.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.423,-38.0,-395.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.439,-38.0,-395.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.456,-38.0,-395.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.472,-38.0,-395.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.489,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.503,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.522,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.539,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.556,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.572,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.589,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.602,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.622,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.639,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.656,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.672,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.689,-38.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.703,-39.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.722,-39.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.739,-39.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.756,-39.0,-394.0,0,0,0
5rd,274,reaching,direct,Training,5,-26.05,-120.39,3.773,-39.0,-395.0,0,0,0
