participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.772,-28.0,-809.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.789,-28.0,-809.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.805,-28.0,-809.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.822,-28.0,-809.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.839,-28.0,-809.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.855,-27.0,-808.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.872,-27.0,-808.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.888,-27.0,-808.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.905,-27.0,-808.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.922,-27.0,-808.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.939,-27.0,-808.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.956,-27.0,-807.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.972,-27.0,-804.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,0.989,-27.0,-801.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.006,-27.0,-797.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.023,-27.0,-789.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.039,-26.0,-782.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.056,-26.0,-775.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.072,-26.0,-766.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.089,-26.0,-752.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.106,-26.0,-740.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.122,-26.0,-718.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.139,-26.0,-701.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.156,-26.0,-683.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.173,-26.0,-659.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.189,-26.0,-642.0,0,0,0
49rd,302,reaching,direct,Training,5,-26.05,324.12,1.206,-26.0,-616.0,0,0,0
