participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.069,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.089,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.105,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.122,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.138,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.155,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.172,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.187,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.205,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.222,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.238,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.255,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.271,-29.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.288,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.305,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.321,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.337,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.355,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.372,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.387,-28.0,-803.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.406,-28.0,-802.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.422,-28.0,-800.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.439,-28.0,-793.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.456,-27.0,-786.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.472,-26.0,-775.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.489,-26.0,-762.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.506,-26.0,-745.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.522,-26.0,-721.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.539,-26.0,-702.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.556,-26.0,-678.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.572,-26.0,-660.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.589,-26.0,-644.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.605,-26.0,-630.0,0,0,0
49rd,277,reaching,direct,Training,5,-26.05,-120.39,1.622,-26.0,-614.0,0,0,0
