participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.57,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.587,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.604,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.62,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.637,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.653,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.67,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.687,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.702,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.718,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.733,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.75,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.765,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.782,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.8,-35.0,-811.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.816,-35.0,-810.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.832,-35.0,-808.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.849,-35.0,-804.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.866,-35.0,-795.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.882,-35.0,-789.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.899,-35.0,-782.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.916,-35.0,-767.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.932,-35.0,-755.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.949,-35.0,-734.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.966,-35.0,-718.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.982,-35.0,-701.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,1.999,-35.0,-684.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.016,-34.0,-661.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.032,-34.0,-643.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.049,-34.0,-617.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.066,-34.0,-598.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.083,-34.0,-579.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.099,-34.0,-554.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.116,-34.0,-536.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.132,-34.0,-511.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.149,-34.0,-490.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.166,-34.0,-468.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.183,-34.0,-438.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.199,-34.0,-417.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.216,-34.0,-397.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.232,-34.0,-378.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.249,-34.0,-356.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.266,-34.0,-339.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.282,-34.0,-316.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.299,-34.0,-300.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.316,-34.0,-284.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.333,-34.0,-267.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.349,-34.0,-255.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.366,-34.0,-245.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.383,-34.0,-239.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.399,-34.0,-237.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.415,-34.0,-237.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.432,-34.0,-237.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.449,-34.0,-236.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.466,-34.0,-235.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.482,-34.0,-235.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.499,-33.0,-236.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.516,-31.0,-237.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.532,-24.0,-240.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.549,-15.0,-245.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.566,-4.0,-250.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.583,10.0,-256.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.599,21.0,-261.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.616,34.0,-268.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.633,39.0,-271.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.649,40.0,-271.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.665,40.0,-271.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.682,40.0,-271.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.699,40.0,-271.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.715,40.0,-271.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.732,40.0,-270.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.749,40.0,-262.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.766,40.0,-237.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.782,40.0,-213.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.799,40.0,-189.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.816,40.0,-157.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.832,40.0,-133.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.849,40.0,-98.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.866,40.0,-69.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.883,40.0,-38.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.899,40.0,-8.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.916,40.0,36.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.933,40.0,81.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.949,40.0,116.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.966,40.0,152.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.982,39.0,188.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,2.999,39.0,237.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.016,39.0,273.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.032,39.0,320.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.049,39.0,353.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.066,39.0,386.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.083,39.0,430.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.099,39.0,462.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.116,39.0,494.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.132,39.0,525.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.149,39.0,565.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.166,39.0,592.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.183,39.0,628.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.199,39.0,654.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.216,39.0,680.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.233,39.0,712.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.249,39.0,735.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.266,39.0,765.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.283,39.0,779.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.299,38.0,795.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.316,38.0,810.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.332,38.0,831.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.349,38.0,846.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.366,38.0,864.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.382,38.0,875.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.399,37.0,883.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.416,37.0,886.0,0,0,0
30ri,451,avoiding,reversed,Post-Test,1,-26.05,-342.64,3.433,37.0,887.0,0,0,0
